hospital_id,ward,date,actual_occupied_beds,predicted_occupied_beds
HHN-LON-02,Oncology Ward,2025-12-16,28,24.47
HHN-LON-02,Oncology Ward,2025-12-17,27,26.05
HHN-LON-02,Oncology Ward,2025-12-18,30,27.82
HHN-LON-02,Oncology Ward,2025-12-19,28,28.16
HHN-LON-02,Oncology Ward,2025-12-20,25,26.49
HHN-LON-02,Oncology Ward,2025-12-21,22,23.25
HHN-LON-02,Oncology Ward,2025-12-22,25,22.07
HHN-LON-02,Oncology Ward,2025-12-23,25,22.73
HHN-LON-02,Oncology Ward,2025-12-24,27,25.55
HHN-LON-02,Oncology Ward,2025-12-25,23,26.5
HHN-LON-02,Oncology Ward,2025-12-26,18,27.65
HHN-LON-02,Oncology Ward,2025-12-27,15,26.03
HHN-LON-02,Oncology Ward,2025-12-28,15,22.54
HHN-LON-02,Oncology Ward,2025-12-29,17,21.56
HHN-LON-02,Oncology Ward,2025-12-30,20,22.28
HHN-LON-02,Oncology Ward,2025-12-31,22,24.25
HHN-LON-02,Orthopaedics Ward A,2025-12-02,12,11.62
HHN-LON-02,Orthopaedics Ward A,2025-12-03,12,11.54
HHN-LON-02,Orthopaedics Ward A,2025-12-04,12,11.56
HHN-LON-02,Orthopaedics Ward A,2025-12-05,12,11.32
HHN-LON-02,Orthopaedics Ward A,2025-12-06,12,11.26
HHN-LON-02,Orthopaedics Ward A,2025-12-07,12,11.28
HHN-LON-02,Orthopaedics Ward A,2025-12-08,12,11.3
HHN-LON-02,Orthopaedics Ward A,2025-12-09,12,11.13
HHN-LON-02,Orthopaedics Ward A,2025-12-10,12,11.12
HHN-LON-02,Orthopaedics Ward A,2025-12-11,12,11.37
HHN-LON-02,Orthopaedics Ward A,2025-12-12,12,11.4
HHN-LON-02,Orthopaedics Ward A,2025-12-13,12,11.36
HHN-LON-02,Orthopaedics Ward A,2025-12-14,12,10.97
HHN-LON-02,Orthopaedics Ward A,2025-12-15,11,11.27
HHN-LON-02,Orthopaedics Ward A,2025-12-16,12,11.23
HHN-LON-02,Orthopaedics Ward A,2025-12-17,12,11.24
HHN-LON-02,Orthopaedics Ward A,2025-12-18,12,11.45
HHN-LON-02,Orthopaedics Ward A,2025-12-19,12,11.42
HHN-LON-02,Orthopaedics Ward A,2025-12-20,12,10.95
HHN-LON-02,Orthopaedics Ward A,2025-12-21,12,11.05
HHN-LON-02,Orthopaedics Ward A,2025-12-22,12,11.19
HHN-LON-02,Orthopaedics Ward A,2025-12-23,12,11.28
HHN-LON-02,Orthopaedics Ward A,2025-12-24,12,11.29
HHN-LON-02,Orthopaedics Ward A,2025-12-25,12,11.23
HHN-LON-02,Orthopaedics Ward A,2025-12-26,12,11.4
HHN-LON-02,Orthopaedics Ward A,2025-12-27,12,11.17
HHN-LON-02,Orthopaedics Ward A,2025-12-28,12,11.02
HHN-LON-02,Orthopaedics Ward A,2025-12-29,11,11.97
HHN-LON-02,Orthopaedics Ward A,2025-12-30,11,12.19
HHN-LON-02,Orthopaedics Ward A,2025-12-31,12,12.17
HHN-LON-02,Orthopaedics Ward B,2025-12-02,12,11.74
HHN-LON-02,Orthopaedics Ward B,2025-12-03,12,11.84
HHN-LON-02,Orthopaedics Ward B,2025-12-04,12,11.62
HHN-LON-02,Orthopaedics Ward B,2025-12-05,12,11.71
HHN-LON-02,Orthopaedics Ward B,2025-12-06,12,11.83
HHN-LON-02,Orthopaedics Ward B,2025-12-07,12,11.84
HHN-LON-02,Orthopaedics Ward B,2025-12-08,12,11.45
HHN-LON-02,Orthopaedics Ward B,2025-12-09,12,11.66
HHN-LON-02,Orthopaedics Ward B,2025-12-10,12,11.67
HHN-LON-02,Orthopaedics Ward B,2025-12-11,11,11.64
HHN-LON-02,Orthopaedics Ward B,2025-12-12,12,11.57
HHN-LON-02,Orthopaedics Ward B,2025-12-13,11,11.35
HHN-LON-02,Orthopaedics Ward B,2025-12-14,12,11.68
HHN-LON-02,Orthopaedics Ward B,2025-12-15,12,11.49
HHN-LON-02,Orthopaedics Ward B,2025-12-16,12,11.63
HHN-LON-02,Orthopaedics Ward B,2025-12-17,12,11.72
HHN-LON-02,Orthopaedics Ward B,2025-12-18,12,11.44
HHN-LON-02,Orthopaedics Ward B,2025-12-19,12,11.47
HHN-LON-02,Orthopaedics Ward B,2025-12-20,12,11.36
HHN-LON-02,Orthopaedics Ward B,2025-12-21,12,11.26
HHN-LON-02,Orthopaedics Ward B,2025-12-22,12,11.8
HHN-LON-02,Orthopaedics Ward B,2025-12-23,12,11.47
HHN-LON-02,Orthopaedics Ward B,2025-12-24,12,11.38
HHN-LON-02,Orthopaedics Ward B,2025-12-25,12,11.32
HHN-LON-02,Orthopaedics Ward B,2025-12-26,12,11.5
HHN-LON-02,Orthopaedics Ward B,2025-12-27,12,11.39
HHN-LON-02,Orthopaedics Ward B,2025-12-28,12,11.8
HHN-LON-02,Orthopaedics Ward B,2025-12-29,10,11.31
HHN-LON-02,Orthopaedics Ward B,2025-12-30,11,11.17
HHN-LON-02,Orthopaedics Ward B,2025-12-31,12,11.41
HHN-MAN-01,Cardiology Ward,2025-12-02,22,23.86
HHN-MAN-01,Cardiology Ward,2025-12-03,24,22.66
HHN-MAN-01,Cardiology Ward,2025-12-04,24,22.71
HHN-MAN-01,Cardiology Ward,2025-12-05,24,21.73
HHN-MAN-01,Cardiology Ward,2025-12-06,24,19.47
HHN-MAN-01,Cardiology Ward,2025-12-07,24,20.46
HHN-MAN-01,Cardiology Ward,2025-12-08,22,20.53
HHN-MAN-01,Cardiology Ward,2025-12-09,19,21.07
HHN-MAN-01,Cardiology Ward,2025-12-10,17,20.62
HHN-MAN-01,Cardiology Ward,2025-12-11,22,21.62
HHN-MAN-01,Cardiology Ward,2025-12-12,23,20.89
HHN-MAN-01,Cardiology Ward,2025-12-13,23,19.38
HHN-MAN-01,Cardiology Ward,2025-12-14,24,19.63
HHN-MAN-01,Cardiology Ward,2025-12-15,24,19.87
HHN-MAN-01,Cardiology Ward,2025-12-16,23,20.25
HHN-MAN-01,Cardiology Ward,2025-12-17,23,20.45
HHN-MAN-01,Cardiology Ward,2025-12-18,24,20.11
HHN-MAN-01,Cardiology Ward,2025-12-19,24,20.28
HHN-MAN-01,Cardiology Ward,2025-12-20,24,19.51
HHN-MAN-01,Cardiology Ward,2025-12-21,24,19.71
HHN-MAN-01,Cardiology Ward,2025-12-22,24,20.45
HHN-MAN-01,Cardiology Ward,2025-12-23,23,20.23
HHN-MAN-01,Cardiology Ward,2025-12-24,24,19.81
HHN-MAN-01,Cardiology Ward,2025-12-25,24,20.28
HHN-MAN-01,Cardiology Ward,2025-12-26,24,20.57
HHN-MAN-01,Cardiology Ward,2025-12-27,24,19.37
HHN-MAN-01,Cardiology Ward,2025-12-28,24,19.76
HHN-MAN-01,Cardiology Ward,2025-12-29,22,20.19
HHN-MAN-01,Cardiology Ward,2025-12-30,21,20.86
HHN-MAN-01,Cardiology Ward,2025-12-31,24,21.07
HHN-MAN-01,Day Case Unit,2025-12-02,1,0.9
HHN-MAN-01,Day Case Unit,2025-12-03,0,0.31
HHN-MAN-01,Day Case Unit,2025-12-04,1,1.03
HHN-MAN-01,Day Case Unit,2025-12-05,0,0.36
HHN-MAN-01,Day Case Unit,2025-12-06,1,0.42
HHN-MAN-01,Day Case Unit,2025-12-07,0,0.04
HHN-MAN-01,Day Case Unit,2025-12-08,1,0.94
HHN-MAN-01,Day Case Unit,2025-12-09,1,0.57
HHN-MAN-01,Day Case Unit,2025-12-10,1,1.03
HHN-MAN-01,Day Case Unit,2025-12-11,1,1.15
HHN-MAN-01,Day Case Unit,2025-12-12,1,0.9
HHN-MAN-01,Day Case Unit,2025-12-13,0,0.04
HHN-MAN-01,Day Case Unit,2025-12-14,0,-0.05
HHN-MAN-01,Day Case Unit,2025-12-15,0,-0.09
HHN-MAN-01,Day Case Unit,2025-12-16,0,0.38
HHN-MAN-01,Day Case Unit,2025-12-17,1,0.58
HHN-MAN-01,Day Case Unit,2025-12-18,0,-0.11
HHN-MAN-01,Day Case Unit,2025-12-19,0,0.06
HHN-MAN-01,Day Case Unit,2025-12-20,0,0.22
HHN-MAN-01,Day Case Unit,2025-12-21,0,0.07
HHN-MAN-01,Day Case Unit,2025-12-22,0,0.17
HHN-MAN-01,Day Case Unit,2025-12-23,0,0.32
HHN-MAN-01,Day Case Unit,2025-12-24,0,-0.06
HHN-MAN-01,Day Case Unit,2025-12-25,0,0.05
HHN-MAN-01,Day Case Unit,2025-12-26,0,0.11
HHN-MAN-01,Day Case Unit,2025-12-27,1,0.71
HHN-MAN-01,Day Case Unit,2025-12-28,1,0.5
HHN-MAN-01,Day Case Unit,2025-12-29,0,0.27
HHN-MAN-01,Day Case Unit,2025-12-30,1,0.66
HHN-MAN-01,Day Case Unit,2025-12-31,1,1.26
HHN-MAN-01,General Medicine Ward A,2025-12-02,21,20.8
HHN-MAN-01,General Medicine Ward A,2025-12-03,20,18.03
HHN-MAN-01,General Medicine Ward A,2025-12-04,21,19.99
HHN-MAN-01,General Medicine Ward A,2025-12-05,21,19.21
HHN-MAN-01,General Medicine Ward A,2025-12-06,21,19.82
HHN-MAN-01,General Medicine Ward A,2025-12-07,21,19.11
HHN-MAN-01,General Medicine Ward A,2025-12-08,21,19.37
HHN-MAN-01,General Medicine Ward A,2025-12-09,20,17.85
HHN-MAN-01,General Medicine Ward A,2025-12-10,21,18.28
HHN-MAN-01,General Medicine Ward A,2025-12-11,21,19.35
HHN-MAN-01,General Medicine Ward A,2025-12-12,21,18.53
HHN-MAN-01,General Medicine Ward A,2025-12-13,21,18.54
HHN-MAN-01,General Medicine Ward A,2025-12-14,20,19.47
HHN-MAN-01,General Medicine Ward A,2025-12-15,20,18.5
HHN-MAN-01,General Medicine Ward A,2025-12-16,21,18.98
HHN-MAN-01,General Medicine Ward A,2025-12-17,19,19.16
HHN-MAN-01,General Medicine Ward A,2025-12-18,16,18.13
HHN-MAN-01,General Medicine Ward A,2025-12-19,14,18.31
HHN-MAN-01,General Medicine Ward A,2025-12-20,11,18.64
HHN-MAN-01,General Medicine Ward A,2025-12-21,11,19.32
HHN-MAN-01,General Medicine Ward A,2025-12-22,13,18.33
HHN-MAN-01,General Medicine Ward A,2025-12-23,18,18.87
HHN-MAN-01,General Medicine Ward A,2025-12-24,18,18.58
HHN-MAN-01,General Medicine Ward A,2025-12-25,17,19.12
HHN-MAN-01,General Medicine Ward A,2025-12-26,18,17.79
HHN-MAN-01,General Medicine Ward A,2025-12-27,21,18.75
HHN-MAN-01,General Medicine Ward A,2025-12-28,19,18.94
HHN-MAN-01,General Medicine Ward A,2025-12-29,21,18.13
HHN-MAN-01,General Medicine Ward A,2025-12-30,21,18.21
HHN-MAN-01,General Medicine Ward A,2025-12-31,21,17.66
HHN-MAN-01,General Medicine Ward B,2025-12-02,19,19.03
HHN-MAN-01,General Medicine Ward B,2025-12-03,15,19.05
HHN-MAN-01,General Medicine Ward B,2025-12-04,16,18.8
HHN-MAN-01,General Medicine Ward B,2025-12-05,21,18.5
HHN-MAN-01,General Medicine Ward B,2025-12-06,21,18.7
HHN-MAN-01,General Medicine Ward B,2025-12-07,20,17.93
HHN-MAN-01,General Medicine Ward B,2025-12-08,21,18.99
HHN-MAN-01,General Medicine Ward B,2025-12-09,21,18.6
HHN-MAN-01,General Medicine Ward B,2025-12-10,21,17.34
HHN-MAN-01,General Medicine Ward B,2025-12-11,21,17.7
HHN-MAN-01,General Medicine Ward B,2025-12-12,21,18.32
HHN-MAN-01,General Medicine Ward B,2025-12-13,19,18.56
HHN-MAN-01,General Medicine Ward B,2025-12-14,20,17.99
HHN-MAN-01,General Medicine Ward B,2025-12-15,19,18.36
HHN-MAN-01,General Medicine Ward B,2025-12-16,20,18.43
HHN-MAN-01,General Medicine Ward B,2025-12-17,21,18.4
HHN-MAN-01,General Medicine Ward B,2025-12-18,21,18.16
HHN-MAN-01,General Medicine Ward B,2025-12-19,21,17.87
HHN-MAN-01,General Medicine Ward B,2025-12-20,21,19.14
HHN-MAN-01,General Medicine Ward B,2025-12-21,21,18.37
HHN-MAN-01,General Medicine Ward B,2025-12-22,20,18.48
HHN-MAN-01,General Medicine Ward B,2025-12-23,17,18.41
HHN-MAN-01,General Medicine Ward B,2025-12-24,21,18.05
HHN-MAN-01,General Medicine Ward B,2025-12-25,21,18.41
HHN-MAN-01,General Medicine Ward B,2025-12-26,18,17.7
HHN-MAN-01,General Medicine Ward B,2025-12-27,21,18.18
HHN-MAN-01,General Medicine Ward B,2025-12-28,21,17.71
HHN-MAN-01,General Medicine Ward B,2025-12-29,21,19.59
HHN-MAN-01,General Medicine Ward B,2025-12-30,21,19.82
HHN-MAN-01,General Medicine Ward B,2025-12-31,21,19.9
HHN-MAN-01,Icu,2025-12-02,10,10.21
HHN-MAN-01,Icu,2025-12-03,10,10.5
HHN-MAN-01,Icu,2025-12-04,10,9.8
HHN-MAN-01,Icu,2025-12-05,10,9.7
HHN-MAN-01,Icu,2025-12-06,10,9.38
HHN-MAN-01,Icu,2025-12-07,10,9.49
HHN-MAN-01,Icu,2025-12-08,10,9.43
HHN-MAN-01,Icu,2025-12-09,10,9.41
HHN-MAN-01,Icu,2025-12-10,10,9.54
HHN-MAN-01,Icu,2025-12-11,10,9.41
HHN-MAN-01,Icu,2025-12-12,10,9.15
HHN-MAN-01,Icu,2025-12-13,9,9.2
HHN-MAN-01,Icu,2025-12-14,8,8.9
HHN-MAN-01,Icu,2025-12-15,6,9.39
HHN-MAN-01,Icu,2025-12-16,7,9.34
HHN-MAN-01,Icu,2025-12-17,5,9.09
HHN-MAN-01,Icu,2025-12-18,2,9.22
HHN-MAN-01,Icu,2025-12-19,3,9.37
HHN-MAN-01,Icu,2025-12-20,7,9.04
HHN-MAN-01,Icu,2025-12-21,8,9.15
HHN-MAN-01,Icu,2025-12-22,9,9.28
HHN-MAN-01,Icu,2025-12-23,10,9.27
HHN-MAN-01,Icu,2025-12-24,10,9.44
HHN-MAN-01,Icu,2025-12-25,10,9.39
HHN-MAN-01,Icu,2025-12-26,10,9.41
HHN-MAN-01,Icu,2025-12-27,10,8.8
HHN-MAN-01,Icu,2025-12-28,10,8.99
HHN-MAN-01,Icu,2025-12-29,10,9.02
HHN-MAN-01,Icu,2025-12-30,10,9.21
HHN-MAN-01,Icu,2025-12-31,9,9.16
HHN-MAN-01,Oncology Ward,2025-12-02,20,18.22
HHN-MAN-01,Oncology Ward,2025-12-03,20,17.76
HHN-MAN-01,Oncology Ward,2025-12-04,18,18.55
HHN-MAN-01,Oncology Ward,2025-12-05,18,17.56
HHN-MAN-01,Oncology Ward,2025-12-06,20,17.33
HHN-MAN-01,Oncology Ward,2025-12-07,20,17.12
HHN-MAN-01,Oncology Ward,2025-12-08,20,17.84
HHN-MAN-01,Oncology Ward,2025-12-09,20,18.14
HHN-MAN-01,Oncology Ward,2025-12-10,20,17.05
HHN-MAN-01,Oncology Ward,2025-12-11,19,17.61
HHN-MAN-01,Oncology Ward,2025-12-12,20,17.23
HHN-MAN-01,Oncology Ward,2025-12-13,20,17.82
HHN-MAN-01,Oncology Ward,2025-12-14,20,16.65
HHN-MAN-01,Oncology Ward,2025-12-15,19,17.32
HHN-MAN-01,Oncology Ward,2025-12-16,18,17.63
HHN-MAN-01,Oncology Ward,2025-12-17,20,17.78
HHN-MAN-01,Oncology Ward,2025-12-18,20,17.43
HHN-MAN-01,Oncology Ward,2025-12-19,19,17.42
HHN-MAN-01,Oncology Ward,2025-12-20,20,17.32
HHN-MAN-01,Oncology Ward,2025-12-21,20,17.72
HHN-MAN-01,Oncology Ward,2025-12-22,20,17.66
HHN-MAN-01,Oncology Ward,2025-12-23,18,17.7
HHN-MAN-01,Oncology Ward,2025-12-24,18,17.21
HHN-MAN-01,Oncology Ward,2025-12-25,17,17.88
HHN-MAN-01,Oncology Ward,2025-12-26,15,17.58
HHN-MAN-01,Oncology Ward,2025-12-27,17,17.52
HHN-MAN-01,Oncology Ward,2025-12-28,18,17.45
HHN-MAN-01,Oncology Ward,2025-12-29,18,14.83
HHN-MAN-01,Oncology Ward,2025-12-30,20,14.89
HHN-MAN-01,Oncology Ward,2025-12-31,20,14.67
HHN-MAN-01,Orthopaedics Ward A,2025-12-02,27,24.61
HHN-MAN-01,Orthopaedics Ward A,2025-12-03,30,24.99
HHN-MAN-01,Orthopaedics Ward A,2025-12-04,30,24.78
HHN-MAN-01,Orthopaedics Ward A,2025-12-05,24,24.89
HHN-MAN-01,Orthopaedics Ward A,2025-12-06,20,21.46
HHN-MAN-01,Orthopaedics Ward A,2025-12-07,20,21.69
HHN-MAN-01,Orthopaedics Ward A,2025-12-08,18,22.0
HHN-MAN-01,Orthopaedics Ward A,2025-12-09,20,21.81
HHN-MAN-01,Orthopaedics Ward A,2025-12-10,23,22.05
HHN-MAN-01,Orthopaedics Ward A,2025-12-11,25,22.6
HHN-MAN-01,Orthopaedics Ward A,2025-12-12,30,24.09
HHN-MAN-01,Orthopaedics Ward A,2025-12-13,31,20.99
HHN-MAN-01,Orthopaedics Ward A,2025-12-14,24,20.13
HHN-MAN-01,Orthopaedics Ward A,2025-12-15,20,21.72
HHN-MAN-01,Orthopaedics Ward A,2025-12-16,20,21.34
HHN-MAN-01,Orthopaedics Ward A,2025-12-17,19,22.16
HHN-MAN-01,Orthopaedics Ward A,2025-12-18,17,22.52
HHN-MAN-01,Orthopaedics Ward A,2025-12-19,17,22.14
HHN-MAN-01,Orthopaedics Ward A,2025-12-20,17,19.34
HHN-MAN-01,Orthopaedics Ward A,2025-12-21,20,20.45
HHN-MAN-01,Orthopaedics Ward A,2025-12-22,19,20.72
HHN-MAN-01,Orthopaedics Ward A,2025-12-23,17,20.63
HHN-MAN-01,Orthopaedics Ward A,2025-12-24,21,21.21
HHN-MAN-01,Orthopaedics Ward A,2025-12-25,25,22.12
HHN-MAN-01,Orthopaedics Ward A,2025-12-26,22,22.31
HHN-MAN-01,Orthopaedics Ward A,2025-12-27,20,19.95
HHN-MAN-01,Orthopaedics Ward A,2025-12-28,20,19.25
HHN-MAN-01,Orthopaedics Ward A,2025-12-29,21,22.58
HHN-MAN-01,Orthopaedics Ward A,2025-12-30,19,24.1
HHN-MAN-01,Orthopaedics Ward A,2025-12-31,15,23.03
HHN-MAN-01,Orthopaedics Ward B,2025-12-02,22,22.8
HHN-MAN-01,Orthopaedics Ward B,2025-12-03,26,23.06
HHN-MAN-01,Orthopaedics Ward B,2025-12-04,30,22.01
HHN-MAN-01,Orthopaedics Ward B,2025-12-05,30,23.13
HHN-MAN-01,Orthopaedics Ward B,2025-12-06,25,19.82
HHN-MAN-01,Orthopaedics Ward B,2025-12-07,21,21.18
HHN-MAN-01,Orthopaedics Ward B,2025-12-08,22,19.82
HHN-MAN-01,Orthopaedics Ward B,2025-12-09,24,20.09
HHN-MAN-01,Orthopaedics Ward B,2025-12-10,24,19.92
HHN-MAN-01,Orthopaedics Ward B,2025-12-11,28,20.92
HHN-MAN-01,Orthopaedics Ward B,2025-12-12,30,21.31
HHN-MAN-01,Orthopaedics Ward B,2025-12-13,31,18.14
HHN-MAN-01,Orthopaedics Ward B,2025-12-14,29,19.29
HHN-MAN-01,Orthopaedics Ward B,2025-12-15,24,19.55
HHN-MAN-01,Orthopaedics Ward B,2025-12-16,24,20.62
HHN-MAN-01,Orthopaedics Ward B,2025-12-17,27,20.55
HHN-MAN-01,Orthopaedics Ward B,2025-12-18,25,20.12
HHN-MAN-01,Orthopaedics Ward B,2025-12-19,20,20.73
HHN-MAN-01,Orthopaedics Ward B,2025-12-20,23,17.6
HHN-MAN-01,Orthopaedics Ward B,2025-12-21,22,18.71
HHN-MAN-01,Orthopaedics Ward B,2025-12-22,21,19.76
HHN-MAN-01,Orthopaedics Ward B,2025-12-23,20,18.94
HHN-MAN-01,Orthopaedics Ward B,2025-12-24,21,19.02
HHN-MAN-01,Orthopaedics Ward B,2025-12-25,22,19.98
HHN-MAN-01,Orthopaedics Ward B,2025-12-26,21,21.33
HHN-MAN-01,Orthopaedics Ward B,2025-12-27,19,18.27
HHN-MAN-01,Orthopaedics Ward B,2025-12-28,16,18.91
HHN-MAN-01,Orthopaedics Ward B,2025-12-29,18,21.75
HHN-MAN-01,Orthopaedics Ward B,2025-12-30,23,21.58
HHN-MAN-01,Orthopaedics Ward B,2025-12-31,21,22.36
